tool,provider,algorithm_id,display_name,group,detection_method
Python,numpy,numpy.complex64.conjugate,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.complex64.copy,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.complex64.cumprod,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.complex64.cumsum,Scalar method identical to the corresponding array attribute.,NumPy Math,class_methods
Python,numpy,numpy.complex64.diagonal,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.complex64.dump,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.complex64.dumps,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.complex64.fill,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.complex64.flatten,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.complex64.getfield,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.complex64.item,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.complex64.itemset,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.complex64.max,Scalar method identical to the corresponding array attribute.,NumPy Math,class_methods
Python,numpy,numpy.complex64.mean,Scalar method identical to the corresponding array attribute.,NumPy Math,class_methods
Python,numpy,numpy.complex64.min,Scalar method identical to the corresponding array attribute.,NumPy Math,class_methods
Python,numpy,numpy.complex64.newbyteorder,"newbyteorder(new_order='S', /)",NumPy General,class_methods
Python,numpy,numpy.complex64.nonzero,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.complex64.prod,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.complex64.ptp,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.complex64.put,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.complex64.ravel,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.complex64.repeat,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.complex64.reshape,Scalar method identical to the corresponding array attribute.,NumPy Arrays,class_methods
Python,numpy,numpy.complex64.resize,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.complex64.round,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.complex64.searchsorted,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.complex64.setfield,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.complex64.setflags,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.complex64.sort,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.complex64.squeeze,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.complex64.std,Scalar method identical to the corresponding array attribute.,NumPy Math,class_methods
Python,numpy,numpy.complex64.sum,Scalar method identical to the corresponding array attribute.,NumPy Math,class_methods
Python,numpy,numpy.complex64.swapaxes,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.complex64.take,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.complex64.tobytes,complex64.tobytes,NumPy General,class_methods
Python,numpy,numpy.complex64.tofile,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.complex64.tolist,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.complex64.tostring,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.complex64.trace,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.complex64.transpose,Scalar method identical to the corresponding array attribute.,NumPy Arrays,class_methods
Python,numpy,numpy.complex64.var,Scalar method identical to the corresponding array attribute.,NumPy Math,class_methods
Python,numpy,numpy.complex64.view,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.complex_.all,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.complex_.any,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.complex_.argmax,Scalar method identical to the corresponding array attribute.,NumPy Math,class_methods
Python,numpy,numpy.complex_.argmin,Scalar method identical to the corresponding array attribute.,NumPy Math,class_methods
Python,numpy,numpy.complex_.argsort,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.complex_.astype,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.complex_.byteswap,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.complex_.choose,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.complex_.clip,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.complex_.compress,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.complex_.conj,complex_.conj,NumPy General,class_methods
Python,numpy,numpy.complex_.conjugate,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.complex_.copy,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.complex_.cumprod,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.complex_.cumsum,Scalar method identical to the corresponding array attribute.,NumPy Math,class_methods
Python,numpy,numpy.complex_.diagonal,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.complex_.dump,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.complex_.dumps,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.complex_.fill,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.complex_.flatten,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.complex_.getfield,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.complex_.item,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.complex_.itemset,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.complex_.max,Scalar method identical to the corresponding array attribute.,NumPy Math,class_methods
Python,numpy,numpy.complex_.mean,Scalar method identical to the corresponding array attribute.,NumPy Math,class_methods
Python,numpy,numpy.complex_.min,Scalar method identical to the corresponding array attribute.,NumPy Math,class_methods
Python,numpy,numpy.complex_.newbyteorder,"newbyteorder(new_order='S', /)",NumPy General,class_methods
Python,numpy,numpy.complex_.nonzero,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.complex_.prod,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.complex_.ptp,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.complex_.put,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.complex_.ravel,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.complex_.repeat,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.complex_.reshape,Scalar method identical to the corresponding array attribute.,NumPy Arrays,class_methods
Python,numpy,numpy.complex_.resize,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.complex_.round,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.complex_.searchsorted,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.complex_.setfield,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.complex_.setflags,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.complex_.sort,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.complex_.squeeze,Scalar method identical to the corresponding array attribute.,NumPy General,class_methods
Python,numpy,numpy.complex_.std,Scalar method identical to the corresponding array attribute.,NumPy Math,class_methods
Python,numpy,numpy.complex_.sum,Scalar method identical to the corresponding array attribute.,NumPy Math,class_methods
